Compound no,nS,BCUTs-1l,NsssN,AATS2i,BCUTd-1h,MATS2i,EState_VSA5,PEOE_VSA3,ATSC2i,NddssS,VSA_EState1,SlogP_VSA2,Binary
1244,1,0.298934332,0,150.86256,4.043830817,-0.019573525,30.33183534,13.40177551,-3.683181757,1,40.76031772,41.41060727,1
1246,1,1.158417795,0,148.7349581,4.034732584,0.050760379,0,4.794537184,6.685492171,0,11.53155865,24.45235594,1
1247,2,0.297585393,2,159.8898606,4.048532443,0.06203883,23.54774767,13.89789358,9.14657195,1,32.28720902,68.06801945,1
1248,2,0.297319289,3,156.022764,4.048546078,0.141480436,4.305215991,13.48101471,24.43444573,1,34.29238623,85.77995997,1
1249,2,0.292878897,1,153.5562425,4.128847826,0.207140447,24.80598317,13.89789358,30.77906643,1,30.13079241,49.37847228,1
1251,2,0.297902471,2,157.090469,4.042943491,0.180513749,41.9616539,13.89789358,55.42118238,1,70.62736016,56.3640187,1
1252,1,0.295197754,0,147.6114816,4.043821296,-0.138640972,42.59504598,8.417796984,-14.07473519,1,31.49644795,18.09142403,1
1253,1,0.297595841,1,153.6323743,4.048548838,0.022855772,17.61283074,18.69243077,4.071284902,1,32.83238683,48.78455742,1
1254,2,0.292879136,1,154.0404536,4.128847826,0.102542251,43.50799995,18.28830863,18.47540667,1,43.04258799,49.37847228,1
1256,1,0.623652521,0,148.7555738,3.286373459,0.168304343,9.296178082,14.15617402,30.35487097,0,2.381260476,36.53331267,1
1257,1,0.298670838,1,149.7427909,4.043820205,0.066160144,6.066367068,13.48101471,7.667814083,1,27.59534313,37.1820447,1
1258,1,0.297581113,1,149.4987712,4.048695965,0.076667209,12.13273414,18.20310957,11.42240503,1,31.86435216,42.89626383,1
1259,1,0.29893423,0,147.057774,4.04382905,-0.001836544,12.13273414,8.417796984,-0.270255913,1,28.00416155,30.51944902,1
1261,1,0.297583555,1,150.5540719,4.048533563,-0.033899486,41.50744982,13.89789358,-3.955257944,1,32.23824404,41.50892856,1
1262,1,0.292892481,0,149.6627564,4.128443635,0.1466503,43.77909961,13.89789358,17.21720161,1,29.25093721,31.38904973,1
1263,1,0.296951897,2,154.607526,4.050750569,0.2599205,91.75439813,22.31569057,51.17551047,2,66.69480493,85.62010386,1
1264,2,0.292889248,1,155.9683764,4.128470691,0.106750186,43.77909961,13.89789358,18.82933063,1,35.79635624,61.52427949,1
1266,1,0.297590502,1,156.5567348,4.048552501,0.234365917,57.14132456,13.89789358,34.03200187,1,44.15125526,45.84560088,1
1267,1,0.293801982,1,145.4870841,4.048546986,0.032279914,24.26546827,8.417796984,4.589767817,1,26.17200929,48.00259329,1
1268,2,1.228309422,1,154.3606298,3.259164853,0.05366303,14.15746952,0,11.5478143,0,5.399848014,78.43220975,1
1269,1,1.192213972,0,152.5222289,3.148437417,-0.121381097,6.196843572,4.983978521,-18.3950081,0,1.807901374,45.10915262,1
1271,2,1.228352893,1,152.5853169,3.250021781,-0.027243769,12.13273414,4.390415048,-6.008079112,0,13.46830533,52.32571967,1
1272,1,0.297594967,1,153.4097182,4.048531227,0.238560859,42.85960392,13.89789358,26.72382467,1,32.81410097,33.18678369,1
1273,1,1.215117324,0,155.8067266,3.240539934,0.012722311,7.047671983,5.480096598,1.815497979,0,0,41.00228355,1
1274,1,0.626642178,1,152.0493086,3.20247049,0.053562873,23.70946666,10.27463378,8.834150555,0,0,51.83972132,1
1276,3,1.043842104,2,156.8760864,4.039435312,0.078062134,0,4.794537184,12.33173103,0,6.799820655,66.91383187,1
1277,1,0.297906998,1,160.4268021,4.042926744,0.228401783,29.74556487,13.89789358,50.38834357,1,67.81924098,43.54324911,1
1278,2,1.228321485,1,153.2205142,3.250310391,0.025688287,7.047671983,0,5.132888204,0,0,65.28057138,1
1279,1,0.297587409,1,155.1647561,4.048523927,0.107181675,43.07502521,13.89789358,15.49567251,1,32.29805168,54.27067263,1
1281,1,1.215123748,0,156.5594633,3.166478709,0.020601888,7.047671983,5.480096598,2.424217513,0,0,29.9764642,1
1282,1,0.293801802,1,145.7099287,4.048545766,0.018768667,24.26546827,8.417796984,2.507429954,1,26.13149047,48.00259329,1
1283,2,0.292877626,1,153.2686258,4.12885237,0.070100963,12.13273414,13.89789358,11.99077646,1,31.33217545,48.37264112,1
1284,2,1.172799406,2,156.0423409,4.039434319,0.041666291,6.9237372,4.794537184,6.17899323,0,5.797262931,59.73149879,1
1286,2,1.172802033,2,154.6635064,4.039440829,-0.020800079,0,4.794537184,-3.69947824,0,5.855765281,59.73149879,1
1287,2,0.297587157,1,159.1111488,4.04852871,0.070478674,29.74556487,13.89789358,8.217307518,1,31.95000916,56.12043774,1
1288,1,0.297585785,2,157.7593027,4.0485365,0.251636047,31.19011339,13.21233417,44.31020324,1,42.69829363,88.4043801,1
1289,1,0.294937421,0,150.1168845,4.043823532,0.010739974,24.39594478,8.417796984,1.192272211,1,36.72919167,25.20122157,1
1291,1,1.215116718,0,153.799695,3.24066184,-0.063968549,0,0,-11.41361386,0,0,35.79503052,1
1292,2,1.172802291,2,154.9460777,4.039439697,-0.022380239,0,4.794537184,-3.77939191,0,5.845561199,59.73149879,1
1293,2,0.292878412,1,153.2347727,4.128848028,0.136405679,24.80598317,13.89789358,21.29245769,1,30.16282415,55.92322868,1
1294,1,0.622111367,1,145.6770636,3.24569323,-0.018409202,10.46336122,0,-3.091958609,0,0,45.33764991,1
1296,2,1.17280244,2,155.7279449,4.039437707,0.00118796,0,4.794537184,0.202875149,0,5.840222534,59.73149879,1
1297,1,0.297582807,2,155.1242471,4.048550292,0.091064934,41.87829901,13.89789358,16.07265968,1,33.73842602,66.28995052,1
1298,2,0.292877392,1,150.8021258,4.128858958,0.168231651,19.24253168,13.89789358,28.28786167,1,30.40142969,49.37847228,1
1299,2,1.227721227,2,157.2401556,3.250228826,0.001797777,0,0,0.443258175,0,5.370538145,108.5674395,1
1301,2,0.292889953,1,156.2104072,4.128465052,0.167663423,43.77909961,13.89789358,27.07804532,1,35.59095317,62.53011065,1
1302,1,0.297583978,3,160.4216903,4.048537521,0.169290236,22.51274047,18.69243077,26.83234237,1,27.91542429,78.93691814,1
1303,1,0.298934756,0,152.1770685,4.043823438,0.081510596,24.26546827,8.417796984,11.17762289,1,32.42095247,35.67611227,1
1304,1,0.622127941,1,145.2212471,3.245686355,-0.012162412,4.899909731,0,-1.943676774,0,0,39.58479631,1
1306,3,0.610262168,1,160.5110943,3.179249735,0.015563665,17.53362945,25.15391925,2.868846754,0,0,63.09921051,1
1307,3,0.610262576,1,160.7871063,3.177640502,-0.006630221,17.53362945,25.15391925,-1.171749696,0,0,63.09921051,1
1308,1,0.39969561,1,157.429314,4.022068288,0.113199027,11.41501353,5.480096598,15.22371317,0,19.48724621,51.61781395,1
1309,1,1.30473491,0,145.0985086,3.064974817,-0.242736654,6.076020107,0,-16.71220989,0,0,5.907179729,1
1311,3,0.299252009,1,159.811406,4.038031559,-4.63E-04,17.53362945,18.46499323,-0.093421872,1,24.66857838,72.74046284,1
1312,1,0.295174204,1,156.5474716,4.043920669,0.362973293,36.39820241,13.48101471,97.46370441,1,74.30591098,41.78067515,1
1313,1,0.622112123,1,145.7995316,3.245627871,-0.021797854,21.59026421,0,-3.703257745,0,0,45.33764991,1
1314,1,0.298936658,1,153.5263849,4.043817701,-0.06828746,24.26546827,13.48101471,-8.181571719,1,32.90258579,42.16602322,1
1316,2,0.292878708,1,154.7574312,4.128849435,0.224661086,31.37526582,13.89789358,33.46263489,1,35.31017758,56.48826982,1
1317,1,0.298934027,0,153.3354667,4.045703052,-0.080826389,54.01103315,18.28830863,-13.29777039,1,51.51101737,38.28491892,1
1318,2,1.172716369,1,152.9502256,4.039433089,-0.01328973,0,4.794537184,-2.027616789,0,5.818291886,47.54830587,1
1319,1,0.298933301,1,155.139579,4.043829553,0.107432511,17.03264387,13.21233417,18.08145253,1,38.55343722,62.83189704,1
1321,2,0.297587912,1,158.1711308,4.048529155,0.189746712,31.31314026,13.89789358,28.58165139,1,38.14131692,57.69131003,1
1322,1,0.298938406,0,152.8891065,4.04382347,0.01767082,19.18040612,8.417796984,3.752256127,1,25.64733334,44.21282751,1
1323,1,0.292893637,0,154.0949324,4.1284363,0.239580365,43.77909961,13.89789358,25.1722273,1,28.82875334,31.38904973,1
1324,1,0.297589535,1,156.1962809,4.048662828,0.304248178,36.85536241,13.89789358,81.5854433,1,74.68909296,31.6260058,1
1326,1,1.227380731,0,152.849945,3.166514536,-0.002870318,7.047671983,5.480096598,-0.380135202,0,0,29.9764642,1
1327,1,0.298670844,1,152.3523865,4.043821173,0.131229848,6.066367068,13.48101471,16.55239328,1,32.81958499,44.29184224,1
1328,2,0.297319511,3,156.3606607,4.048546078,0.157567655,15.64200187,13.48101471,28.63287575,1,34.3969522,85.77995997,1
1329,2,0.292889521,1,156.0556322,4.128466606,0.116149889,36.66930207,13.89789358,19.62367683,1,36.02947256,62.02719507,1
1331,1,0.292892865,0,150.0938055,4.128450138,0.181859024,43.77909961,13.89789358,19.8328593,1,29.24562319,31.38904973,1
1332,2,0.292876682,1,150.5435234,4.128857301,0.195007915,24.11967887,13.89789358,32.71325108,1,30.36119449,49.37847228,1
1333,2,1.227722511,1,155.5253783,3.250104047,0.02512875,7.047671983,0,5.048411615,0,0,71.32241221,1
1334,1,0.297589536,1,156.1962809,4.048662649,0.304248178,36.85536241,13.89789358,81.5854433,1,73.99050223,31.6260058,1
1336,1,0.297590288,1,158.5413432,4.04851852,0.16266646,36.79323685,13.89789358,18.76952103,1,31.62516477,43.53384051,1
1337,1,1.192216724,0,152.1343447,3.132187387,-0.13370627,0,4.794537184,-17.58690989,0,0,35.68200924,1
1338,1,0.297584424,1,153.8026388,4.048791084,-0.00306408,54.86840328,18.28830863,-0.547799655,1,45.86111831,47.13162117,1
1339,2,0.297590513,2,158.2034423,4.048548442,0.17717939,25.30889875,13.89789358,27.97300557,1,33.42113586,57.72096263,1
1341,3,0.610261423,1,157.9724204,3.178148573,0.031607141,17.53362945,25.15391925,6.15929693,0,0,63.09921051,1
1342,1,1.145867659,0,160.0560658,4.02202554,0.081183541,7.047671983,5.480096598,9.316924967,0,0,36.01830502,1
1343,1,1.464174287,0,147.1887816,3.177595796,-0.206920308,18.20875424,4.390415048,-22.15448886,0,13.27437372,5.907179729,1
1344,1,1.523034776,0,147.1887816,3.064974817,-0.206920308,30.34148838,4.390415048,-22.15448886,0,12.66682173,5.907179729,1
1346,1,0.297594704,1,157.5373976,4.048534216,0.318014272,32.35657073,18.8818721,42.88857468,1,34.29245507,43.24077743,1
1347,2,0.29287852,1,152.71079,4.128847826,0.199593476,19.24253168,13.89789358,28.09151459,1,31.09986546,49.37847228,1
1348,2,0.292879921,1,156.4926611,4.128837173,0.174007429,12.13273414,13.89789358,23.3986767,1,30.20586635,55.92322868,1
1349,1,0.297579135,1,164.3165868,4.048555893,-0.018173323,28.94727121,22.67872368,-5.354835519,1,85.90421503,130.8359144,1
1351,2,1.005278968,2,152.0311255,4.039443492,0.047552795,0,4.794537184,8.053242753,0,7.996465587,48.92440933,1
1352,1,1.19186079,2,159.0579131,3.211776115,-0.080560721,22.32758804,9.870511646,-20.28660927,0,14.42208628,88.97735381,1
1353,2,0.292877236,1,152.8727335,4.128852517,0.103524595,12.13273414,13.89789358,16.9178719,1,31.97430838,48.8755567,1
1354,2,0.292879266,1,153.1338556,4.128844921,0.177616678,19.24253168,13.89789358,25.05462716,1,30.05188224,49.37847228,1
1356,1,1.149351943,0,154.5465303,4.029851639,0.06185659,19.26246487,4.794537184,8.46536334,0,5.149009148,24.95527151,1
1357,2,0.297588791,3,159.3860742,4.048554164,0.269988347,25.30889875,13.89789358,47.09911634,1,34.34307772,82.75805716,1
1358,1,1.439098693,0,142.7377686,3.205302595,-0.182209722,30.34148838,0,-11.99150213,0,0,21.10282713,1
1359,1,0.29517284,1,154.4553973,4.043911082,0.375571951,59.49687324,13.48101471,96.30228483,1,72.61284023,49.00826994,1
1361,1,1.248558262,0,151.1459997,3.283957604,-0.149065493,4.567099648,4.983978521,-15.92270478,0,1.487592593,32.47498131,1
1362,1,1.300179073,0,145.271276,3.177640386,-0.237956411,6.076020107,0,-16.68989995,0,0,11.01370712,1
1363,1,0.292880321,0,153.9664406,4.128833957,0.082357668,17.61283074,13.89789358,9.982139194,1,35.00569586,44.09989809,1
1364,1,0.29758441,1,154.7944909,4.048727492,0.180150311,19.24253168,13.89789358,28.18197591,1,38.85634334,50.14072247,1
1366,1,0.297585366,2,160.6136045,4.048612802,0.152431341,41.75527214,18.69243077,22.05793192,1,37.69685025,73.21755393,1
1367,1,0.297581532,2,158.5150021,4.048551754,0.219981121,31.25223895,13.21233417,42.06650107,1,48.88943387,101.618144,1
1368,1,1.304734503,0,145.271276,3.06694312,-0.237956411,6.076020107,0,-16.68989995,0,0,11.01370712,1
1369,2,0.292889334,1,154.6029318,4.128467733,0.129357362,63.04156448,13.89789358,22.16665587,1,35.73273199,62.53011065,1
1371,2,0.292878708,1,154.7574312,4.128849451,0.224661086,31.37526582,13.89789358,33.46263489,1,35.4091549,56.48826982,1
1372,1,0.292891689,0,152.4143803,4.128448723,0.114643748,26.16626888,13.89789358,14.71931351,1,29.56356458,31.38904973,1
1373,2,1.172798965,2,155.6211263,4.039441268,0.043530296,6.066367068,9.778515705,8.89871635,0,19.41469014,53.90838785,1
1374,1,0.292880462,0,152.3911882,4.128854505,0.179493003,37.57210939,13.89789358,23.98670699,1,30.3485847,36.37302825,1
1376,2,0.295166662,1,150.2544802,4.045716074,0.006536183,17.69618563,13.89789358,1.149279533,1,32.28418471,49.81926229,1
1377,1,0.297596519,1,152.4587628,4.048546946,-0.027351921,17.61283074,13.89789358,-4.650959506,1,27.6885575,48.59849708,1
1378,1,1.464174223,0,147.3188903,3.177640386,-0.205916813,30.34148838,4.390415048,-22.11409665,0,13.29101743,11.01370712,1
1379,1,0.297588701,1,150.5754168,4.04866564,0.205976402,23.54774767,13.89789358,36.42509702,1,34.87358433,26.64202728,1
1381,2,0.297905246,2,162.5726222,4.042933017,0.208216563,36.39820241,13.89789358,54.08976435,1,69.5031851,56.3640187,1
1382,1,1.51646331,0,147.3188903,3.06694312,-0.205916813,42.47422252,4.390415048,-22.11409665,0,12.6789982,11.01370712,1
1383,1,0.297361873,1,155.5191681,4.048793923,-0.031837036,17.61283074,27.03778543,-5.054516085,2,52.05665099,57.36488351,1
1384,1,0.298937742,1,154.7725592,4.043825317,-0.037853994,31.31314026,8.417796984,-8.52591028,1,25.58749553,56.02718696,1
1386,3,0.299252869,1,160.3264508,4.038029025,-0.013079289,17.53362945,18.46499323,-2.443358626,1,24.56233998,72.74046284,1
1387,1,1.198899861,0,151.043827,3.284113774,-0.205613654,4.567099648,4.983978521,-31.68421252,0,1.435805461,20.57069478,1
1388,1,0.298938437,0,156.7691931,4.044157868,0.283915992,0,13.21233417,68.03444828,1,64.77538313,42.75409411,1
1389,1,0.297585176,3,162.7448322,4.048537344,0.192730822,41.75527214,18.69243077,28.10704576,1,37.45522888,98.75756403,1
1391,1,0.29893402,0,148.3878741,4.04383003,0.031382334,12.13273414,8.417796984,4.653236774,1,33.14884712,37.62924656,1
1392,2,1.172798889,2,156.6847448,4.039433089,0.048576593,0,4.794537184,7.36674052,0,5.81162522,72.08248482,1
1393,1,1.304734458,0,145.271276,3.075410329,-0.237956411,6.076020107,0,-16.68989995,0,0,11.01370712,1
1394,1,1.300178745,0,145.4371327,3.180877746,-0.233165026,24.28477435,0,-16.62467256,0,0,16.12023452,1
1396,1,1.426536261,0,147.3205573,3.05694607,-0.097165901,0,0,-7.643810743,0,0,5.907179729,1
1397,1,1.145867473,0,157.975694,4.022025403,0.023937167,0,0,3.125551078,0,0,41.86721966,1
1398,1,0.291062262,0,152.5616946,4.044181342,0.072341196,12.13273414,8.417796984,9.0786849,1,43.65576167,31.09734696,1
1399,1,0.297589599,1,150.2868518,4.048556556,0.123154091,25.43937525,13.89789358,17.96639091,1,34.96087463,31.6260058,1
1401,1,1.304734186,0,145.4371327,3.177763777,-0.233165026,24.28477435,0,-16.62467256,0,0,16.12023452,1
1402,1,0.297592885,1,150.0865795,4.048536228,0.255811405,18.80955693,13.89789358,36.2368059,1,27.52994984,26.57990172,1
1403,1,0.292891601,0,148.0672866,4.128461213,0.189983189,43.77909961,13.89789358,24.15772075,1,29.77312799,31.38904973,1
1404,1,0.29758048,1,152.7694876,4.048549691,0.048877048,23.54774767,13.89789358,9.671475644,1,39.2843119,49.28669411,1
1406,2,0.297594232,2,159.1778427,4.048533021,0.240413414,32.35657073,13.89789358,34.85515919,1,32.6660867,51.67912181,1
1407,1,0.297588805,1,151.8576068,4.04866564,0.178325,29.74459124,13.89789358,31.79735208,1,34.78450354,31.6260058,1
1408,1,1.145867535,0,157.8411286,4.02202554,0.035236621,0,0,4.514886391,0,0,36.43997082,1
1409,1,1.530337315,0,145.394473,3.061303354,-0.24742375,6.076020107,0,-17.45062281,0,0,5.907179729,1
1411,1,0.297591373,1,153.553359,4.048548242,0.167018108,25.30889875,13.89789358,22.79419345,1,33.49935802,31.6260058,1
1412,1,0.297907477,1,154.2075822,4.042807486,-0.039853706,17.61283074,13.89789358,-4.638449417,1,30.49055439,43.54324911,1
1413,1,1.215116572,0,154.5174184,3.24086447,-0.084055345,19.18040612,4.390415048,-18.12997756,0,13.30173025,35.79503052,1
1414,1,1.371485175,0,148.0832197,3.061639336,-0.107212948,11.6394716,0,-9.400193369,0,0,17.55846353,1
1416,1,1.505938505,0,147.3188903,3.075410329,-0.205916813,30.34148838,4.390415048,-22.11409665,0,12.68097087,11.01370712,1
1417,1,1.516478808,0,145.5612002,3.063985217,-0.242951804,6.076020107,0,-17.42528397,0,0,11.01370712,1
1418,1,1.426536056,0,147.4340765,3.061746759,-0.097275963,6.076020107,0,-7.758000846,0,0,11.01370712,1
1419,1,1.505939754,0,145.5612002,3.074620082,-0.242951804,6.076020107,0,-17.42528397,0,0,11.01370712,1
1421,1,1.371485171,0,148.0832197,3.07422676,-0.107212948,11.6394716,0,-9.400193369,0,0,17.55846353,1
1422,2,1.228309873,1,154.3100208,3.250172747,-0.050508685,7.047671983,4.983978521,-10.50161415,0,0,76.30639073,1
1423,1,1.426535612,0,147.4340765,3.074245122,-0.097275963,6.076020107,0,-7.758000846,0,0,11.01370712,1
1424,2,1.228309439,1,154.3606298,3.299255097,0.05366303,14.15746952,0,11.5478143,0,5.532011514,78.43220975,1
1426,1,1.219018683,1,152.9807334,4.022124679,0.154976749,48.53093655,0,41.77518583,0,39.39503211,21.66098156,1
1427,1,0.298668255,0,147.0383952,4.043831303,0.033202158,11.62981856,8.417796984,5.110857102,1,28.11348411,30.51944902,1
1428,1,0.298931644,1,154.7351079,4.043829745,0.146195364,24.14244141,13.21233417,25.86778874,1,38.22870618,76.19746376,1
1429,1,0.29758679,1,158.6843467,4.048531982,0.127358,19.24253168,13.89789358,15.82097484,1,32.30555769,43.53384051,1
1431,1,0.294984457,2,162.3194696,4.045612347,0.42522887,38.36081224,26.20402768,107.6548685,2,96.31831833,75.82662688,1
1432,1,1.462841919,0,149.3904801,3.179095673,-0.079367562,6.076020107,0,-6.329761178,0,5.170173291,13.01697727,1
1433,1,1.457372711,0,147.4437947,3.177763777,-0.204742184,48.55024262,4.390415048,-22.04306909,0,12.69314733,16.12023452,1
1434,1,1.463825326,0,145.5612002,3.177595796,-0.242951804,12.14238718,0,-17.42528397,0,0,11.01370712,1
1436,1,1.426535541,0,147.5435413,3.17771405,-0.096939453,18.20875424,0,-7.826242871,0,0,16.12023452,1
1437,1,0.297585006,1,163.2951875,4.048541446,0.007557739,40.62421138,27.36052661,1.662618377,1,58.85684497,64.82922031,1
1438,1,0.297587278,1,158.9546716,4.048528258,0.10412515,19.24253168,13.89789358,12.16265063,1,31.97887045,43.53384051,1
1439,1,0.298934231,0,149.0459078,4.043830817,-0.102190144,36.39820241,12.80821203,-19.15185314,1,40.89622222,36.42662875,1
1441,1,0.297585619,1,158.3094487,4.048538448,0.075136432,30.46231185,18.28830863,13.18407454,1,45.14265132,48.14473802,1
1442,2,0.297583242,3,159.7640574,4.048903645,0.03403689,19.18040612,22.28455215,11.11077071,1,64.22209998,134.774922,1
1443,1,0.297589319,1,150.9720588,4.048558121,0.160958407,23.54774767,13.89789358,26.23652204,1,34.63702598,31.6260058,1
1444,1,0.297594781,1,153.0803383,4.048534158,0.148734319,25.24677319,13.89789358,19.13651758,1,32.86616647,31.56388024,1
1446,2,0.297587417,2,155.1706107,4.048560101,0.112347705,48.87657961,13.89789358,22.33012696,1,40.24667879,57.78308819,1
1447,2,0.297904867,1,153.2392195,4.042815845,-0.038331791,0,13.89789358,-6.06040264,1,31.97832203,38.37459616,1
1448,1,0.297593756,1,159.2192016,4.048540199,0.126555587,30.05905263,18.8818721,19.815376,1,34.83790955,47.95124695,1
1449,1,0.29742404,1,157.8979636,4.0491384,0.096232656,59.86674306,18.57969652,18.71477472,2,64.44824358,67.00763289,1
1451,2,0.297590604,3,159.7089813,4.04862456,0.271726454,44.48930487,18.69243077,51.25828106,1,39.28872933,81.36283523,1
1452,1,1.457372713,0,145.7212584,3.177715229,-0.238456147,18.20875424,0,-17.35888722,0,0,16.12023452,1
